,Unnamed: 0,file_name,dl_mapping_code,dl_name,bbox,cropped_fname
4598,4598,K-006563-012247-016551-024850_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[587, 234, 212, 336]",K-006563-012247-016551-024850_0_2_0_2_70_000_200.png-K-006563-4598.png
4599,4599,K-006563-012247-016551-024850_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[160, 671, 222, 366]",K-006563-012247-016551-024850_0_2_0_2_75_000_200.png-K-006563-4599.png
4600,4600,K-006563-012247-016551-024850_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[194, 714, 215, 359]",K-006563-012247-016551-024850_0_2_0_2_90_000_200.png-K-006563-4600.png
4601,4601,K-006563-012247-016551-024850_0_2_0_2_70_000_200.png,K-012247,아빌리파이정 10mg,"[181, 301, 202, 125]",K-006563-012247-016551-024850_0_2_0_2_70_000_200.png-K-012247-4601.png
4602,4602,K-006563-012247-016551-024850_0_2_0_2_75_000_200.png,K-012247,아빌리파이정 10mg,"[587, 851, 214, 129]",K-006563-012247-016551-024850_0_2_0_2_75_000_200.png-K-012247-4602.png
4603,4603,K-006563-012247-016551-024850_0_2_0_2_90_000_200.png,K-012247,아빌리파이정 10mg,"[613, 883, 209, 127]",K-006563-012247-016551-024850_0_2_0_2_90_000_200.png-K-012247-4603.png
4604,4604,K-006563-012247-016551-024850_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[99, 7224, 321, 490]",K-006563-012247-016551-024850_0_2_0_2_70_000_200.png-K-016551-4604.png
4605,4605,K-006563-012247-016551-024850_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[549, 37, 295, 459]",K-006563-012247-016551-024850_0_2_0_2_75_000_200.png-K-016551-4605.png
4606,4606,K-006563-012247-016551-024850_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[578, 46, 303, 470]",K-006563-012247-016551-024850_0_2_0_2_90_000_200.png-K-016551-4606.png
4607,4607,K-006563-012247-016551-024850_0_2_0_2_70_000_200.png,K-024850,놀텍정 10mg,"[669, 830, 274, 215]",K-006563-012247-016551-024850_0_2_0_2_70_000_200.png-K-024850-4607.png
4608,4608,K-006563-012247-016551-024850_0_2_0_2_75_000_200.png,K-024850,놀텍정 10mg,"[44, 218, 258, 205]",K-006563-012247-016551-024850_0_2_0_2_75_000_200.png-K-024850-4608.png
4609,4609,K-006563-012247-016551-024850_0_2_0_2_90_000_200.png,K-024850,놀텍정 10mg,"[59, 232, 269, 203]",K-006563-012247-016551-024850_0_2_0_2_90_000_200.png-K-024850-4609.png
4610,4610,K-006563-012247-016551-033208_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[581, 232, 214, 338]",K-006563-012247-016551-033208_0_2_0_2_70_000_200.png-K-006563-4610.png
4611,4611,K-006563-012247-016551-033208_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[165, 673, 222, 363]",K-006563-012247-016551-033208_0_2_0_2_75_000_200.png-K-006563-4611.png
4612,4612,K-006563-012247-016551-033208_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[198, 713, 217, 359]",K-006563-012247-016551-033208_0_2_0_2_90_000_200.png-K-006563-4612.png
4613,4613,K-006563-012247-016551-033208_0_2_0_2_70_000_200.png,K-012247,아빌리파이정 10mg,"[176, 303, 204, 126]",K-006563-012247-016551-033208_0_2_0_2_70_000_200.png-K-012247-4613.png
4614,4614,K-006563-012247-016551-033208_0_2_0_2_75_000_200.png,K-012247,아빌리파이정 10mg,"[592, 849, 216, 130]",K-006563-012247-016551-033208_0_2_0_2_75_000_200.png-K-012247-4614.png
4615,4615,K-006563-012247-016551-033208_0_2_0_2_90_000_200.png,K-012247,아빌리파이정 10mg,"[620, 879, 210, 125]",K-006563-012247-016551-033208_0_2_0_2_90_000_200.png-K-012247-4615.png
4616,4616,K-006563-012247-016551-033208_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[9, 743, 382, 446]",K-006563-012247-016551-033208_0_2_0_2_70_000_200.png-K-016551-4616.png
4617,4617,K-006563-012247-016551-033208_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[579, 60, 357, 421]",K-006563-012247-016551-033208_0_2_0_2_75_000_200.png-K-016551-4617.png
4618,4618,K-006563-012247-016551-033208_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[605, 70, 365, 431]",K-006563-012247-016551-033208_0_2_0_2_90_000_200.png-K-016551-4618.png
4619,4619,K-006563-012247-016551-033208_0_2_0_2_70_000_200.png,K-033208,에스원엠프정 20mg,"[680, 869, 220, 212]",K-006563-012247-016551-033208_0_2_0_2_70_000_200.png-K-033208-4619.png
4620,4620,K-006563-012247-016551-033208_0_2_0_2_75_000_200.png,K-033208,에스원엠프정 20mg,"[87, 186, 207, 198]",K-006563-012247-016551-033208_0_2_0_2_75_000_200.png-K-033208-4620.png
4621,4621,K-006563-012247-016551-033208_0_2_0_2_90_000_200.png,K-033208,에스원엠프정 20mg,"[103, 196, 209, 200]",K-006563-012247-016551-033208_0_2_0_2_90_000_200.png-K-033208-4621.png
4622,4622,K-006563-012247-016551-044199_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[583, 233, 213, 338]",K-006563-012247-016551-044199_0_2_0_2_70_000_200.png-K-006563-4622.png
4623,4623,K-006563-012247-016551-044199_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[166, 671, 222, 365]",K-006563-012247-016551-044199_0_2_0_2_75_000_200.png-K-006563-4623.png
4624,4624,K-006563-012247-016551-044199_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[199, 713, 217, 361]",K-006563-012247-016551-044199_0_2_0_2_90_000_200.png-K-006563-4624.png
4625,4625,K-006563-012247-016551-044199_0_2_0_2_70_000_200.png,K-012247,아빌리파이정 10mg,"[176, 303, 204, 126]",K-006563-012247-016551-044199_0_2_0_2_70_000_200.png-K-012247-4625.png
4626,4626,K-006563-012247-016551-044199_0_2_0_2_75_000_200.png,K-012247,아빌리파이정 10mg,"[592, 847, 215, 130]",K-006563-012247-016551-044199_0_2_0_2_75_000_200.png-K-012247-4626.png
4627,4627,K-006563-012247-016551-044199_0_2_0_2_90_000_200.png,K-012247,아빌리파이정 10mg,"[621, 878, 208, 126]",K-006563-012247-016551-044199_0_2_0_2_90_000_200.png-K-012247-4627.png
4628,4628,K-006563-012247-016551-044199_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[20, 754, 395, 439]",K-006563-012247-016551-044199_0_2_0_2_70_000_200.png-K-016551-4628.png
4629,4629,K-006563-012247-016551-044199_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[555, 57, 371, 410]",K-006563-012247-016551-044199_0_2_0_2_75_000_200.png-K-016551-4629.png
4630,4630,K-006563-012247-016551-044199_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[581, 65, 379, 422]",K-006563-012247-016551-044199_0_2_0_2_90_000_200.png-K-016551-4630.png
4631,4631,K-006563-012247-016551-044199_0_2_0_2_70_000_200.png,K-044199,케이캡정 50mg,"[642, 852, 245, 255]",K-006563-012247-016551-044199_0_2_0_2_70_000_200.png-K-044199-4631.png
4632,4632,K-006563-012247-016551-044199_0_2_0_2_75_000_200.png,K-044199,케이캡정 50mg,"[96, 171, 240, 240]",K-006563-012247-016551-044199_0_2_0_2_75_000_200.png-K-044199-4632.png
4633,4633,K-006563-012247-016551-044199_0_2_0_2_90_000_200.png,K-044199,케이캡정 50mg,"[110, 175, 250, 252]",K-006563-012247-016551-044199_0_2_0_2_90_000_200.png-K-044199-4633.png
4634,4634,K-006563-012420-016548-018110_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[584, 233, 215, 340]",K-006563-012420-016548-018110_0_2_0_2_70_000_200.png-K-006563-4634.png
4635,4635,K-006563-012420-016548-018110_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[161, 671, 221, 365]",K-006563-012420-016548-018110_0_2_0_2_75_000_200.png-K-006563-4635.png
4636,4636,K-006563-012420-016548-018110_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[195, 714, 217, 359]",K-006563-012420-016548-018110_0_2_0_2_90_000_200.png-K-006563-4636.png
4637,4637,K-006563-012420-016548-018110_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[168, 277, 181, 180]",K-006563-012420-016548-018110_0_2_0_2_70_000_200.png-K-012420-4637.png
4638,4638,K-006563-012420-016548-018110_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[626, 816, 190, 188]",K-006563-012420-016548-018110_0_2_0_2_75_000_200.png-K-012420-4638.png
4639,4639,K-006563-012420-016548-018110_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[652, 851, 190, 180]",K-006563-012420-016548-018110_0_2_0_2_90_000_200.png-K-012420-4639.png
4640,4640,K-006563-012420-016548-018110_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[105, 897, 243, 239]",K-006563-012420-016548-018110_0_2_0_2_70_000_200.png-K-016548-4640.png
4641,4641,K-006563-012420-016548-018110_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[609, 129, 232, 224]",K-006563-012420-016548-018110_0_2_0_2_75_000_200.png-K-016548-4641.png
4642,4642,K-006563-012420-016548-018110_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[638, 131, 240, 226]",K-006563-012420-016548-018110_0_2_0_2_90_000_200.png-K-016548-4642.png
4643,4643,K-006563-012420-016548-018110_0_2_0_2_70_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[597, 837, 314, 306]",K-006563-012420-016548-018110_0_2_0_2_70_000_200.png-K-018110-4643.png
4644,4644,K-006563-012420-016548-018110_0_2_0_2_75_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[81, 119, 299, 289]",K-006563-012420-016548-018110_0_2_0_2_75_000_200.png-K-018110-4644.png
4645,4645,K-006563-012420-016548-018110_0_2_0_2_90_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[97, 133, 306, 287]",K-006563-012420-016548-018110_0_2_0_2_90_000_200.png-K-018110-4645.png
4646,4646,K-006563-012420-016548-019607_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[584, 232, 212, 335]",K-006563-012420-016548-019607_0_2_0_2_70_000_200.png-K-006563-4646.png
4647,4647,K-006563-012420-016548-019607_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[165, 673, 217, 365]",K-006563-012420-016548-019607_0_2_0_2_75_000_200.png-K-006563-4647.png
4648,4648,K-006563-012420-016548-019607_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[197, 715, 216, 359]",K-006563-012420-016548-019607_0_2_0_2_90_000_200.png-K-006563-4648.png
4649,4649,K-006563-012420-016548-019607_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[167, 278, 180, 179]",K-006563-012420-016548-019607_0_2_0_2_70_000_200.png-K-012420-4649.png
4650,4650,K-006563-012420-016548-019607_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[628, 814, 190, 189]",K-006563-012420-016548-019607_0_2_0_2_75_000_200.png-K-012420-4650.png
4651,4651,K-006563-012420-016548-019607_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[655, 849, 188, 180]",K-006563-012420-016548-019607_0_2_0_2_90_000_200.png-K-012420-4651.png
4652,4652,K-006563-012420-016548-019607_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[152, 860, 240, 240]",K-006563-012420-016548-019607_0_2_0_2_70_000_200.png-K-016548-4652.png
4653,4653,K-006563-012420-016548-019607_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[568, 162, 233, 227]",K-006563-012420-016548-019607_0_2_0_2_75_000_200.png-K-016548-4653.png
4654,4654,K-006563-012420-016548-019607_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[598, 169, 236, 226]",K-006563-012420-016548-019607_0_2_0_2_90_000_200.png-K-016548-4654.png
4655,4655,K-006563-012420-016548-019607_0_2_0_2_70_000_200.png,K-019607,스토가정 10mg,"[702, 888, 166, 161]",K-006563-012420-016548-019607_0_2_0_2_70_000_200.png-K-019607-4655.png
4656,4656,K-006563-012420-016548-019607_0_2_0_2_75_000_200.png,K-019607,스토가정 10mg,"[118, 224, 155, 152]",K-006563-012420-016548-019607_0_2_0_2_75_000_200.png-K-019607-4656.png
4657,4657,K-006563-012420-016548-019607_0_2_0_2_90_000_200.png,K-019607,스토가정 10mg,"[131, 230, 160, 154]",K-006563-012420-016548-019607_0_2_0_2_90_000_200.png-K-019607-4657.png
4658,4658,K-006563-012420-016548-021771_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[584, 234, 215, 334]",K-006563-012420-016548-021771_0_2_0_2_70_000_200.png-K-006563-4658.png
4659,4659,K-006563-012420-016548-021771_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[162, 672, 219, 365]",K-006563-012420-016548-021771_0_2_0_2_75_000_200.png-K-006563-4659.png
4660,4660,K-006563-012420-016548-021771_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[194, 714, 216, 362]",K-006563-012420-016548-021771_0_2_0_2_90_000_200.png-K-006563-4660.png
4661,4661,K-006563-012420-016548-021771_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[169, 277, 183, 178]",K-006563-012420-016548-021771_0_2_0_2_70_000_200.png-K-012420-4661.png
4662,4662,K-006563-012420-016548-021771_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[625, 817, 192, 187]",K-006563-012420-016548-021771_0_2_0_2_75_000_200.png-K-012420-4662.png
4663,4663,K-006563-012420-016548-021771_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[651, 850, 190, 181]",K-006563-012420-016548-021771_0_2_0_2_90_000_200.png-K-012420-4663.png
4664,4664,K-006563-012420-016548-021771_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[110, 862, 241, 238]",K-006563-012420-016548-021771_0_2_0_2_70_000_200.png-K-016548-4664.png
4665,4665,K-006563-012420-016548-021771_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[606, 161, 232, 225]",K-006563-012420-016548-021771_0_2_0_2_75_000_200.png-K-016548-4665.png
4666,4666,K-006563-012420-016548-021771_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[634, 166, 240, 227]",K-006563-012420-016548-021771_0_2_0_2_90_000_200.png-K-016548-4666.png
4667,4667,K-006563-012420-016548-021771_0_2_0_2_70_000_200.png,K-021771,라비에트정 20mg,"[686, 889, 200, 193]",K-006563-012420-016548-021771_0_2_0_2_70_000_200.png-K-021771-4667.png
4668,4668,K-006563-012420-016548-021771_0_2_0_2_75_000_200.png,K-021771,라비에트정 20mg,"[102, 193, 185, 179]",K-006563-012420-016548-021771_0_2_0_2_75_000_200.png-K-021771-4668.png
4669,4669,K-006563-012420-016548-021771_0_2_0_2_90_000_200.png,K-021771,라비에트정 20mg,"[118, 198, 190, 185]",K-006563-012420-016548-021771_0_2_0_2_90_000_200.png-K-021771-4669.png
4670,4670,K-006563-012420-016548-024850_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[586, 234, 210, 335]",K-006563-012420-016548-024850_0_2_0_2_70_000_200.png-K-006563-4670.png
4671,4671,K-006563-012420-016548-024850_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[163, 673, 219, 364]",K-006563-012420-016548-024850_0_2_0_2_75_000_200.png-K-006563-4671.png
4672,4672,K-006563-012420-016548-024850_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[195, 715, 216, 360]",K-006563-012420-016548-024850_0_2_0_2_90_000_200.png-K-006563-4672.png
4673,4673,K-006563-012420-016548-024850_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[168, 277, 181, 179]",K-006563-012420-016548-024850_0_2_0_2_70_000_200.png-K-012420-4673.png
4674,4674,K-006563-012420-016548-024850_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[627, 816, 191, 188]",K-006563-012420-016548-024850_0_2_0_2_75_000_200.png-K-012420-4674.png
4675,4675,K-006563-012420-016548-024850_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[653, 850, 190, 179]",K-006563-012420-016548-024850_0_2_0_2_90_000_200.png-K-012420-4675.png
4676,4676,K-006563-012420-016548-024850_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[181, 912, 240, 240]",K-006563-012420-016548-024850_0_2_0_2_70_000_200.png-K-016548-4676.png
4677,4677,K-006563-012420-016548-024850_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[540, 113, 229, 225]",K-006563-012420-016548-024850_0_2_0_2_75_000_200.png-K-016548-4677.png
4678,4678,K-006563-012420-016548-024850_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[567, 116, 237, 226]",K-006563-012420-016548-024850_0_2_0_2_90_000_200.png-K-016548-4678.png
4679,4679,K-006563-012420-016548-024850_0_2_0_2_70_000_200.png,K-024850,놀텍정 10mg,"[629, 819, 240, 258]",K-006563-012420-016548-024850_0_2_0_2_70_000_200.png-K-024850-4679.png
4680,4680,K-006563-012420-016548-024850_0_2_0_2_75_000_200.png,K-024850,놀텍정 10mg,"[115, 193, 228, 239]",K-006563-012420-016548-024850_0_2_0_2_75_000_200.png-K-024850-4680.png
4681,4681,K-006563-012420-016548-024850_0_2_0_2_90_000_200.png,K-024850,놀텍정 10mg,"[133, 203, 230, 243]",K-006563-012420-016548-024850_0_2_0_2_90_000_200.png-K-024850-4681.png
4682,4682,K-006563-012420-016548-033208_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[585, 233, 209, 336]",K-006563-012420-016548-033208_0_2_0_2_70_000_200.png-K-006563-4682.png
4683,4683,K-006563-012420-016548-033208_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[164, 672, 220, 364]",K-006563-012420-016548-033208_0_2_0_2_75_000_200.png-K-006563-4683.png
4684,4684,K-006563-012420-016548-033208_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[197, 713, 217, 361]",K-006563-012420-016548-033208_0_2_0_2_90_000_200.png-K-006563-4684.png
4685,4685,K-006563-012420-016548-033208_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[166, 278, 182, 179]",K-006563-012420-016548-033208_0_2_0_2_70_000_200.png-K-012420-4685.png
4686,4686,K-006563-012420-016548-033208_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[628, 814, 189, 189]",K-006563-012420-016548-033208_0_2_0_2_75_000_200.png-K-012420-4686.png
4687,4687,K-006563-012420-016548-033208_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[655, 848, 190, 180]",K-006563-012420-016548-033208_0_2_0_2_90_000_200.png-K-012420-4687.png
4688,4688,K-006563-012420-016548-033208_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[158, 861, 242, 238]",K-006563-012420-016548-033208_0_2_0_2_70_000_200.png-K-016548-4688.png
4689,4689,K-006563-012420-016548-033208_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[563, 162, 231, 225]",K-006563-012420-016548-033208_0_2_0_2_75_000_200.png-K-016548-4689.png
4690,4690,K-006563-012420-016548-033208_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[590, 169, 239, 226]",K-006563-012420-016548-033208_0_2_0_2_90_000_200.png-K-016548-4690.png
4691,4691,K-006563-012420-016548-033208_0_2_0_2_70_000_200.png,K-033208,에스원엠프정 20mg,"[655, 896, 216, 209]",K-006563-012420-016548-033208_0_2_0_2_70_000_200.png-K-033208-4691.png
4692,4692,K-006563-012420-016548-033208_0_2_0_2_75_000_200.png,K-033208,에스원엠프정 20mg,"[114, 166, 206, 195]",K-006563-012420-016548-033208_0_2_0_2_75_000_200.png-K-033208-4692.png
4693,4693,K-006563-012420-016548-033208_0_2_0_2_90_000_200.png,K-033208,에스원엠프정 20mg,"[130, 174, 208, 197]",K-006563-012420-016548-033208_0_2_0_2_90_000_200.png-K-033208-4693.png
4694,4694,K-006563-012420-016548-044199_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[583, 232, 212, 340]",K-006563-012420-016548-044199_0_2_0_2_70_000_200.png-K-006563-4694.png
4695,4695,K-006563-012420-016548-044199_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[164, 672, 222, 365]",K-006563-012420-016548-044199_0_2_0_2_75_000_200.png-K-006563-4695.png
4696,4696,K-006563-012420-016548-044199_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[197, 714, 216, 360]",K-006563-012420-016548-044199_0_2_0_2_90_000_200.png-K-006563-4696.png
4697,4697,K-006563-012420-016548-044199_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[166, 278, 182, 180]",K-006563-012420-016548-044199_0_2_0_2_70_000_200.png-K-012420-4697.png
4698,4698,K-006563-012420-016548-044199_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[627, 813, 191, 189]",K-006563-012420-016548-044199_0_2_0_2_75_000_200.png-K-012420-4698.png
4699,4699,K-006563-012420-016548-044199_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[655, 848, 189, 181]",K-006563-012420-016548-044199_0_2_0_2_90_000_200.png-K-012420-4699.png
4700,4700,K-006563-012420-016548-044199_0_2_0_2_70_000_200.png,K-016548,가바토파정 100mg,"[144, 881, 239, 240]",K-006563-012420-016548-044199_0_2_0_2_70_000_200.png-K-016548-4700.png
4701,4701,K-006563-012420-016548-044199_0_2_0_2_75_000_200.png,K-016548,가바토파정 100mg,"[577, 142, 234, 227]",K-006563-012420-016548-044199_0_2_0_2_75_000_200.png-K-016548-4701.png
4702,4702,K-006563-012420-016548-044199_0_2_0_2_90_000_200.png,K-016548,가바토파정 100mg,"[605, 147, 238, 224]",K-006563-012420-016548-044199_0_2_0_2_90_000_200.png-K-016548-4702.png
4703,4703,K-006563-012420-016548-044199_0_2_0_2_70_000_200.png,K-044199,케이캡정 50mg,"[636, 827, 257, 248]",K-006563-012420-016548-044199_0_2_0_2_70_000_200.png-K-044199-4703.png
4704,4704,K-006563-012420-016548-044199_0_2_0_2_75_000_200.png,K-044199,케이캡정 50mg,"[91, 200, 243, 229]",K-006563-012420-016548-044199_0_2_0_2_75_000_200.png-K-044199-4704.png
4705,4705,K-006563-012420-016548-044199_0_2_0_2_90_000_200.png,K-044199,케이캡정 50mg,"[105, 208, 251, 241]",K-006563-012420-016548-044199_0_2_0_2_90_000_200.png-K-044199-4705.png
4706,4706,K-006563-012420-016551-018110_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[582, 233, 216, 341]",K-006563-012420-016551-018110_0_2_0_2_70_000_200.png-K-006563-4706.png
4707,4707,K-006563-012420-016551-018110_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[160, 672, 225, 363]",K-006563-012420-016551-018110_0_2_0_2_75_000_200.png-K-006563-4707.png
4708,4708,K-006563-012420-016551-018110_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[196, 714, 217, 359]",K-006563-012420-016551-018110_0_2_0_2_90_000_200.png-K-006563-4708.png
4709,4709,K-006563-012420-016551-018110_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[168, 276, 183, 180]",K-006563-012420-016551-018110_0_2_0_2_70_000_200.png-K-012420-4709.png
4710,4710,K-006563-012420-016551-018110_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[626, 815, 191, 188]",K-006563-012420-016551-018110_0_2_0_2_75_000_200.png-K-012420-4710.png
4711,4711,K-006563-012420-016551-018110_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[653, 850, 190, 181]",K-006563-012420-016551-018110_0_2_0_2_90_000_200.png-K-012420-4711.png
4712,4712,K-006563-012420-016551-018110_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[85, 699, 353, 462]",K-006563-012420-016551-018110_0_2_0_2_70_000_200.png-K-016551-4712.png
4713,4713,K-006563-012420-016551-018110_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[524, 79, 349, 433]",K-006563-012420-016551-018110_0_2_0_2_75_000_200.png-K-016551-4713.png
4714,4714,K-006563-012420-016551-018110_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[554, 96, 354, 437]",K-006563-012420-016551-018110_0_2_0_2_90_000_200.png-K-016551-4714.png
4715,4715,K-006563-012420-016551-018110_0_2_0_2_70_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[597, 836, 315, 307]",K-006563-012420-016551-018110_0_2_0_2_70_000_200.png-K-018110-4715.png
4716,4716,K-006563-012420-016551-018110_0_2_0_2_75_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[80, 118, 301, 290]",K-006563-012420-016551-018110_0_2_0_2_75_000_200.png-K-018110-4716.png
4717,4717,K-006563-012420-016551-018110_0_2_0_2_90_000_200.png,K-018110,란스톤엘에프디티정 30mg,"[98, 133, 305, 287]",K-006563-012420-016551-018110_0_2_0_2_90_000_200.png-K-018110-4717.png
4718,4718,K-006563-012420-016551-019607_0_2_0_2_70_000_200.png,K-006563,조인스정 200mg,"[585, 233, 210, 339]",K-006563-012420-016551-019607_0_2_0_2_70_000_200.png-K-006563-4718.png
4719,4719,K-006563-012420-016551-019607_0_2_0_2_75_000_200.png,K-006563,조인스정 200mg,"[164, 671, 221, 366]",K-006563-012420-016551-019607_0_2_0_2_75_000_200.png-K-006563-4719.png
4720,4720,K-006563-012420-016551-019607_0_2_0_2_90_000_200.png,K-006563,조인스정 200mg,"[196, 713, 217, 360]",K-006563-012420-016551-019607_0_2_0_2_90_000_200.png-K-006563-4720.png
4721,4721,K-006563-012420-016551-019607_0_2_0_2_70_000_200.png,K-012420,자이프렉사정 2.5mg,"[166, 278, 183, 179]",K-006563-012420-016551-019607_0_2_0_2_70_000_200.png-K-012420-4721.png
4722,4722,K-006563-012420-016551-019607_0_2_0_2_75_000_200.png,K-012420,자이프렉사정 2.5mg,"[628, 813, 190, 190]",K-006563-012420-016551-019607_0_2_0_2_75_000_200.png-K-012420-4722.png
4723,4723,K-006563-012420-016551-019607_0_2_0_2_90_000_200.png,K-012420,자이프렉사정 2.5mg,"[654, 848, 190, 182]",K-006563-012420-016551-019607_0_2_0_2_90_000_200.png-K-012420-4723.png
4724,4724,K-006563-012420-016551-019607_0_2_0_2_70_000_200.png,K-016551,동아가바펜틴정 800mg,"[122, 672, 298, 501]",K-006563-012420-016551-019607_0_2_0_2_70_000_200.png-K-016551-4724.png
4725,4725,K-006563-012420-016551-019607_0_2_0_2_75_000_200.png,K-016551,동아가바펜틴정 800mg,"[542, 76, 289, 468]",K-006563-012420-016551-019607_0_2_0_2_75_000_200.png-K-016551-4725.png
4726,4726,K-006563-012420-016551-019607_0_2_0_2_90_000_200.png,K-016551,동아가바펜틴정 800mg,"[571, 91, 294, 475]",K-006563-012420-016551-019607_0_2_0_2_90_000_200.png-K-016551-4726.png
4727,4727,K-006563-012420-016551-019607_0_2_0_2_70_000_200.png,K-019607,스토가정 10mg,"[720, 888, 165, 162]",K-006563-012420-016551-019607_0_2_0_2_70_000_200.png-K-019607-4727.png
4728,4728,K-006563-012420-016551-019607_0_2_0_2_75_000_200.png,K-019607,스토가정 10mg,"[118, 225, 153, 151]",K-006563-012420-016551-019607_0_2_0_2_75_000_200.png-K-019607-4728.png
